product_id,sku_code,barcode,product_name_ko,product_name_en,brand_id,brand_name,category_l1,category_l2,category_l3,category_l4,retail_price_krw,cost_price_krw,global_price_usd,jp_price_jpy,weight_g,volume_ml,is_bundle,bundle_components,ingredient_ids,key_ingredient_1,key_ingredient_2,key_ingredient_3,skin_type_target,skin_concern_target,launch_date,discontinue_date,status,vegan_yn,cruelty_free,ewa_grade,origin_country,shelf_life_months,supplier_id,min_order_qty,tax_type,attr_01,attr_02,attr_03,attr_04,attr_05,attr_06,attr_07,attr_08,attr_09,attr_10,attr_11,attr_12,attr_13,attr_14,attr_15,attr_16,attr_17,attr_18,attr_19,attr_20,attr_21,attr_22,attr_23,attr_24,attr_25,attr_26,attr_27,attr_28,attr_29,attr_30,attr_31,attr_32,attr_33,attr_34,attr_35,attr_36,attr_37,attr_38,attr_39,attr_40,quality_score_01,quality_score_02,quality_score_03,quality_score_04,quality_score_05,quality_score_06,quality_score_07,quality_score_08,quality_score_09,quality_score_10,quality_score_11,quality_score_12,quality_score_13,quality_score_14,quality_score_15,quality_score_16,quality_score_17,quality_score_18,quality_score_19,quality_score_20,pim_metric_01,pim_metric_02,pim_metric_03,pim_metric_04,pim_metric_05,pim_metric_06,pim_metric_07,pim_metric_08,pim_metric_09,pim_metric_10,pim_metric_11,pim_metric_12,pim_metric_13,pim_metric_14,pim_metric_15,pim_metric_16,pim_metric_17,pim_metric_18,pim_metric_19,pim_metric_20,pim_metric_21,pim_metric_22,pim_metric_23,pim_metric_24,pim_metric_25,pim_flag_01,pim_flag_02,pim_flag_03,pim_flag_04,pim_flag_05,pim_flag_06,pim_flag_07,pim_flag_08,pim_flag_09,pim_flag_10,pim_flag_11,pim_flag_12,pim_flag_13,pim_flag_14,pim_flag_15
PRD-00021,SKU00000021,8808768401728,아모레퍼시픽 프로 오드뚜왈렛 #03,Product_q782d0py,BR-006,달바,향수,오드뚜왈렛,,sub_4o5dbgjp,32000.0,63815,142.95,4980,100,300,N,,ING-0181|ING-0498|ING-0417|ING-0193,토코페롤,펩타이드,알란토인,중성,트러블|다크서클|탄력|미백,2024-07-01,,판매중,해당없음,False,미검증,한국,36,SUP-019,1,과세,val_9,val_28,val_50,,val_12,val_43,,,val_16,val_3,val_7,val_10,val_6,,,val_6,val_7,val_33,val_1,val_37,val_39,val_25,val_36,val_50,,val_25,,val_38,,,val_49,val_12,,,,,val_21,val_13,val_50,,17.71,11.200000000000001,3.8,26.87,35.160000000000004,27.27,44.46,38.31,13.489999999999998,24.36,12.620000000000001,8.33,19.43,19.439999999999998,43.309999999999995,11.03,19.71,10.93,35.05,38.629999999999995,22.34,99.81,534.18,387.0,47.15,97.65,342.33,347.97,44.01,1996.44,1741.32,383.52,253.37,404.17,16.73,211.2,61.56,1367.58,31.7,82.97,737.32,415.53,106.85,258.58,536.81,no,O,1,0,True,N,1,O,N,True,O,False,Y,0,O
PRD-00022,SKU00000022,8804177273646,맥 울트라 오일 #02,Product_9b7oxyvb,BR-009,코스알엑스,스킨케어,오일,오일_베이직,sub_qohbicnc,9900.0,87748,24.87,3480,100,30,N,,ING-0184|ING-0199|ING-0091|ING-0430|ING-0394|ING-0416|ING-0357|ING-0005|ING-0064|ING-0237|ING-0190|ING-0480,알란토인,알란토인,히알루론산,복합성|건성,피지|보습|트러블,2025.04.20,20240404,단종,N,False,2,프랑스,24,SUP-041,12,영세,val_43,,val_2,val_13,val_28,val_19,,,val_22,,val_31,val_17,,,val_30,,val_11,,val_7,,val_35,val_15,,val_42,val_34,val_22,val_31,val_13,val_18,val_38,val_17,,val_8,val_11,,val_27,val_44,val_45,val_32,,18.22,39.54,4.41,8.43,70.66,24.77,44.55,20.0,59.160000000000004,17.919999999999998,29.73,29.299999999999997,22.5,4.29,11.19,6.52,3.9800000000000004,31.61,15.260000000000002,32.519999999999996,2.95,50.56,44.56,67.85,43.59,188.88,504.5,390.42,54.6,200.12,884.72,14.55,1954.88,93.71,122.2,189.55,15.76,1044.54,129.42,96.49,319.89,103.97,521.95,345.26,121.21,yes,O,0,1,False,N,1,O,N,False,O,False,N,0,X
PRD-00023,SKU00000023,8809876704672,페리페라 맥스 클렌징티슈 #02,Product_z4gjhjj3,BR-039,클리오,클렌징,클렌징티슈,클렌징티슈_베이직,sub_ujobxz80,25000.0,66344,82.95,9800,100,50,Y,PRD-00511|PRD-00955,ING-0228|ING-0005|ING-0114|ING-0381|ING-0011|ING-0389,트라넥삼산,글리콜산,병풀추출물,중성|건성,색소침착|주름,18/09/2021,,판매중,Y,False,2,한국,36,SUP-023,6,과세,val_37,val_45,val_23,val_7,val_16,val_32,,val_44,,val_11,,,val_16,val_5,val_6,,val_30,val_16,val_10,,val_30,,val_19,,val_40,val_36,val_39,val_27,val_16,val_17,val_16,val_6,val_10,,val_6,val_9,val_24,val_23,val_6,val_9,10.57,46.68,23.0,6.13,16.02,13.63,37.69,23.09,11.48,41.85,55.669999999999995,8.559999999999999,31.53,9.4,42.120000000000005,31.7,15.02,49.35,27.88,20.169999999999998,9.68,325.22,356.08,171.44,714.12,283.68,7.7,7.14,135.13,80.64,445.33,35.59,609.17,362.34,104.25,173.72,806.31,829.57,56.36,254.09,120.14,33.59,14.24,599.83,1075.01,no,X,1,0,True,N,0,X,N,False,O,True,Y,0,X
PRD-00024,SKU00000024,8805016044910,네이처리퍼블릭 더블 네일리무버 #01,Product_0u2vjf17,BR-086,,네일,네일리무버,,sub_43jjctcd,38000.0,38618,31.81,2980,50,15,N,,ING-0349|ING-0472|ING-0364|ING-0184|ING-0099|ING-0047|ING-0418,카밀러,아르간오일,아데노신,건성|트러블성,트러블,01-31-2023,,판매중,N,False,2,한국,24,SUP-023,12,과세,,val_43,,val_23,val_44,val_36,val_31,val_21,val_33,val_35,val_12,val_24,val_4,,val_32,val_32,val_3,val_50,val_48,val_16,val_29,val_17,val_4,val_15,val_44,val_22,val_29,val_24,val_46,,val_34,val_44,val_10,val_4,,val_3,val_35,val_50,val_4,val_45,18.15,29.9,51.74999999999999,18.48,15.42,33.7,14.430000000000001,33.56,8.9,3.8899999999999997,14.069999999999999,7.630000000000001,5.9799999999999995,17.82,20.330000000000002,4.67,18.43,31.330000000000002,54.379999999999995,21.61,1.16,14.72,320.37,1633.51,577.15,99.59,194.71,1677.26,387.53,381.69,134.87,19.7,843.11,106.87,233.3,98.77,193.85,130.71,123.19,25.95,1361.77,7.15,153.43,120.23,192.49,no,X,1,0,True,Y,1,X,Y,False,O,False,Y,0,X
PRD-00025,SKU00000025,8805258278450,메디힐 퓨어 선크림 200ml,Product_acwf6pzi,BR-002,샤넬,선케어,선크림,선크림_오가닉,sub_jf2gmqad,28000.0,79234,67.08,1480,50,10,Y,PRD-01876|PRD-01892|PRD-00698|PRD-01390|PRD-00594,ING-0321|ING-0156|ING-0414|ING-0368|ING-0114|ING-0120|ING-0253|ING-0496|ING-0186|ING-0019|ING-0144|ING-0464,병풀추출물,티트리오일,판테놀,지성,모공|다크서클|트러블,20210815,,판매중,해당없음,False,4,한국,18,SUP-041,12,과세,val_45,val_37,val_40,val_10,,val_20,val_9,val_18,val_32,val_8,,val_1,,val_12,,,,val_27,val_18,val_38,val_3,val_16,val_24,val_15,val_10,,,,val_9,val_21,val_26,val_41,val_25,val_48,,,,val_24,,,41.949999999999996,53.900000000000006,8.469999999999999,25.05,9.13,52.03,14.06,11.3,22.49,51.480000000000004,45.04,40.86,14.59,29.5,20.78,38.34,24.47,14.2,13.209999999999999,14.360000000000001,56.76,30.22,158.59,321.45,15.97,74.22,11.38,170.56,108.59,439.61,410.98,101.67,342.02,195.57,1.05,247.91,1539.1,337.45,81.92,303.79,411.43,40.6,142.72,516.82,165.48,no,X,1,1,True,N,0,X,N,True,X,False,Y,0,X
PRD-00026,SKU00000026,8804035117757,롬앤 슈퍼 에센스 30g,Product_fs4s5qty,BR-097,설화수,스킨케어,에센스,에센스_시즌한정,sub_sbrmk4af,18000.0,64114,13.91,9800,75,75,N,,ING-0362|ING-0311|ING-0108|ING-0004|ING-0101|ING-0421|ING-0327|ING-0203|ING-0057|ING-0446|ING-0143|ING-0292|ING-0257|ING-0253,카밀러,호호바오일,병풀추출물,복합성|지성|트러블성,보습|아토피|트러블,07-21-2024,,일시품절,Y,False,미검증,한국,30,SUP-022,24,과세,val_50,val_45,val_27,,,val_16,val_28,val_17,,val_12,val_46,val_18,,val_14,val_38,val_43,val_13,,val_9,,,val_10,val_31,,,,val_23,val_20,val_7,val_6,,val_31,,,,,val_11,,val_31,val_48,50.06,14.93,2.96,14.940000000000001,30.36,14.44,16.68,12.44,42.54,27.01,20.31,6.2700000000000005,51.690000000000005,9.9,11.15,18.17,19.900000000000002,59.489999999999995,23.66,14.97,11.59,25.92,124.41,146.38,314.39,26.93,781.76,634.43,1.76,1867.52,181.23,184.87,525.74,85.13,385.69,66.95,1776.44,37.79,45.34,80.2,1161.15,168.82,269.06,398.89,3549.57,no,O,0,0,True,Y,1,O,N,True,O,True,Y,0,O
PRD-00027,SKU00000027,8801160299591,에뛰드 센시티브 클렌징워터 50ml,Product_dvhtnbbb,BR-013,코스알엑스,클렌징,클렌징워터,클렌징워터_오가닉,sub_077gy3fy,89000.0,73130,37.47,9800,200,250,N,,ING-0283|ING-0100|ING-0338|ING-0379|ING-0290,꿀추출물,아젤라인산,백단향,트러블성|건성,다크서클|홍조|미백,20220608,,시즌한정,N,True,3,일본,12,SUP-013,12,과세,val_38,val_11,val_43,val_34,val_8,val_14,val_49,val_43,val_29,,val_18,,val_13,val_19,,val_34,val_10,val_6,val_20,,val_39,val_22,,,val_21,,val_6,val_49,val_30,,val_2,,val_14,,val_36,val_12,val_19,,val_49,val_17,10.76,24.97,30.330000000000002,21.59,28.000000000000004,41.410000000000004,63.11,12.5,18.64,37.419999999999995,24.95,16.46,40.5,20.66,52.01,19.46,27.310000000000002,79.08,6.69,11.19,31.59,13.17,272.28,292.3,233.82,102.85,397.58,771.46,431.63,600.68,379.33,67.67,51.88,70.75,141.45,81.32,1279.35,39.35,207.53,55.24,1391.15,44.31,59.96,1228.34,968.5,yes,O,1,1,False,Y,1,X,Y,False,X,False,N,1,O
PRD-00028,SKU00000028,8802697220620,나스 퓨어 트리트먼트 #01,Product_cpwfs4xr,BR-101,디올,헤어케어,트리트먼트,트리트먼트_시즌한정,sub_4g207yi5,250000.0,28525,57.67,3980,30,30,N,,ING-0350|ING-0309|ING-0290|ING-0090|ING-0034|ING-0302|ING-0066|ING-0382|ING-0133|ING-0478|ING-0292|ING-0439|ING-0117,세라마이드,PHA,라벤더,민감성|지성|중성,모공|주름|보습,2024-04-01,,판매중,해당없음,False,2,한국,36,SUP-002,6,과세,,val_33,val_1,val_45,,val_46,,val_38,val_12,val_37,,val_32,val_25,,,val_25,,,val_10,val_7,val_2,val_15,val_32,,val_10,,val_1,,val_2,,val_15,,val_25,val_45,val_31,val_34,val_5,,,val_10,33.61,22.95,10.83,26.790000000000003,8.129999999999999,25.47,5.28,45.21,13.77,17.7,28.610000000000003,22.509999999999998,4.78,48.51,5.07,11.0,12.42,2.44,17.79,38.42,6.31,31.05,880.0,1560.75,141.84,52.0,1510.58,290.13,3.26,557.88,47.36,88.05,2449.83,246.66,341.44,507.51,46.37,1182.23,94.3,439.51,807.58,401.24,135.4,827.44,41.24,yes,X,1,0,True,Y,0,O,N,False,O,False,N,1,X
PRD-00029,SKU00000029,8806416469795,바비브라운 프로 남성스킨케어 세트,Product_qlotefx8,BR-016,에스쁘아,남성,남성스킨케어,남성스킨케어_오가닉,sub_zhcn8ifq,12000.0,82818,68.6,1480,500,150,N,,ING-0374|ING-0401|ING-0141|ING-0099|ING-0435|ING-0348|ING-0012|ING-0497|ING-0355|ING-0273|ING-0315,아스코빌글루코사이드,아데노신,달팽이뮤신,트러블성,홍조|피지|다크서클,08-06-2020,,판매중,Y,인증중,2,태국,30,SUP-012,1,영세,val_22,val_21,,val_1,val_26,val_36,val_10,val_49,,val_16,,val_38,,val_6,val_14,val_6,val_38,,val_12,val_37,,,val_5,val_33,val_32,val_33,,,val_28,val_4,val_32,val_2,,val_28,val_27,,,val_29,val_24,val_46,61.839999999999996,52.86,13.99,14.16,17.51,2.54,6.84,35.449999999999996,17.04,51.82,6.419999999999999,40.550000000000004,14.89,41.339999999999996,26.97,57.34,17.93,19.25,24.990000000000002,3.2800000000000002,31.44,121.09,974.05,398.21,353.17,95.55,406.41,805.19,128.47,1687.34,676.4,242.99,2102.11,506.68,33.18,227.39,2379.24,0.27,172.35,394.89,87.74,318.8,158.41,118.87,157.54,no,X,0,0,False,Y,0,O,N,False,O,False,N,0,O
PRD-00030,SKU00000030,8802108994930,설화수 맥스 풋크림 30g,Product_xijphgkn,BR-118,에스티로더,바디케어,풋크림,풋크림_프리미엄,sub_12pqqxsj,22000.0,17334,146.74,990,75,15,N,,ING-0349|ING-0287|ING-0453|ING-0233|ING-0002|ING-0481|ING-0219,알란토인,녹차추출물,꿀추출물,트러블성|중성,다크서클|피지|트러블,20200315,,판매중,N,False,4,한국,30,SUP-045,48,과세,val_17,,val_35,,,,val_22,val_24,val_13,val_17,,val_30,,val_14,val_40,,val_33,val_34,val_25,val_41,val_39,val_19,,,val_43,val_49,val_34,,,val_39,val_39,val_11,val_23,val_13,val_50,val_33,val_1,val_38,val_44,,11.26,12.959999999999999,16.08,9.22,22.650000000000002,7.16,12.690000000000001,38.58,19.89,41.9,25.69,30.17,43.120000000000005,41.31,42.27,12.280000000000001,49.02,39.160000000000004,46.62,20.31,113.55,35.14,147.01,95.4,131.98,194.3,112.14,200.76,323.2,1582.18,63.7,72.4,26.73,97.28,42.13,162.87,134.16,747.65,71.22,70.34,208.68,229.18,60.16,311.27,320.33,no,O,0,0,True,Y,0,O,Y,False,X,False,Y,1,X
PRD-00031,SKU00000031,8804542551744,더페이스샵 퓨어 선크림 50ml,Product_x8y4t71m,BR-078,네이처리퍼블릭,선케어,선크림,선크림_한방,sub_ag787l6k,68000.0,97715,122.14,3980,75,100,N,,ING-0345|ING-0483|ING-0333|ING-0027|ING-0438|ING-0481|ING-0166|ING-0222|ING-0433|ING-0209|ING-0141|ING-0063|ING-0349,판테놀,징크옥사이드,백단향,지성|복합성,아토피,2022-06-11,,단종,N,False,2,한국,30,SUP-059,100,영세,val_12,val_40,val_22,val_11,,,val_40,val_47,val_45,,val_31,,val_7,val_22,,val_17,val_40,val_28,val_19,val_4,val_3,val_7,,val_25,,val_37,,val_47,val_50,,val_32,,val_31,val_41,val_17,val_29,val_13,,,val_33,28.84,37.16,54.25,22.14,54.620000000000005,18.060000000000002,23.18,52.87,41.620000000000005,40.18,40.98,3.2300000000000004,24.94,7.02,46.2,37.25,59.5,16.09,12.889999999999999,36.0,9.97,60.03,81.11,505.54,539.2,382.6,278.6,399.64,115.24,512.2,1527.49,222.86,56.27,728.7,132.71,68.12,1114.55,328.02,470.54,33.23,236.23,187.58,425.78,948.29,494.57,no,X,1,0,False,N,1,X,N,True,O,False,Y,0,X
PRD-00032,SKU00000032,8807678067371,스킨푸드 슈퍼 헤어오일 #03,Product_00lqrl9c,BR-027,VDL,헤어케어,헤어오일,헤어오일_프리미엄,sub_1cntjx82,32000.0,65767,111.92,2980,15,50,N,,ING-0239|ING-0254|ING-0186|ING-0265|ING-0389|ING-0023|ING-0453|ING-0370|ING-0115|ING-0025|ING-0143,비타민C,알란토인,카밀러,지성,색소침착|미백|아토피,18/01/2024,2026.04.10,판매중,N,False,미검증,한국,6,SUP-055,12,과세,,,val_49,val_44,val_40,val_22,,val_27,,val_21,,val_30,val_32,val_8,val_31,val_18,val_35,val_23,,val_22,val_46,,,val_8,val_34,,val_5,val_41,val_29,val_43,val_18,val_6,val_46,val_3,val_43,,val_19,val_29,val_18,val_38,20.87,58.550000000000004,4.760000000000001,41.18,46.39,59.35,37.87,1.46,6.97,24.34,44.84,38.84,48.77,23.34,2.6599999999999997,44.78,23.29,19.07,9.91,19.759999999999998,2.4,227.81,272.97,1107.05,8.86,431.17,1288.98,385.49,63.46,363.57,546.73,2.47,158.99,125.61,302.04,226.32,1770.82,1178.79,92.06,1062.52,225.9,489.19,47.61,409.98,270.57,no,X,0,0,True,N,0,X,Y,True,X,True,N,0,O
PRD-00033,SKU00000033,8802367255718,샤넬 프로 캔들 30g,Product_9n24runz,BR-076,더페이스샵,향수,캔들,캔들_한방,sub_vrpk92wu,25000.0,9644,82.87,990,500,20,Y,PRD-00074|PRD-01169|PRD-01433,ING-0273|ING-0230|ING-0162|ING-0003|ING-0201|ING-0100|ING-0172|ING-0042|ING-0451,알란토인,글리콜산,토코페롤,민감성|지성,트러블|피지,01-24-2023,,일시품절,N,False,2,한국,30,SUP-027,100,과세,val_17,val_8,val_32,val_45,val_45,val_38,val_28,val_4,val_14,val_13,,val_17,val_18,val_5,,val_50,val_23,,,val_10,val_44,,val_2,val_14,,val_28,val_31,val_3,val_34,val_28,val_11,,val_15,,,val_32,val_16,val_46,val_47,val_13,24.87,78.64,52.370000000000005,8.08,13.819999999999999,32.7,43.59,31.85,54.900000000000006,53.300000000000004,25.81,15.02,18.27,39.18,14.27,25.55,60.029999999999994,28.93,8.55,12.049999999999999,31.69,144.87,272.14,590.85,374.84,25.71,152.52,1088.91,129.18,965.88,1125.82,11.44,1016.1,104.37,310.4,42.6,562.81,589.37,156.36,35.86,138.8,270.1,143.99,184.67,216.72,yes,X,0,1,False,Y,0,O,N,False,O,True,N,0,X
PRD-00034,SKU00000034,8805697904032,#라 리뉴얼 헤어오일 30g,Product_u6o2a2x1,BR-116,설화수,헤어케어,헤어오일,헤어오일_더마,sub_1rg1l1v6,32000.0,35933,126.8,2480,250,300,Y,PRD-01877|PRD-01405,ING-0414|ING-0013|ING-0378|ING-0116|ING-0354|ING-0217|ING-0491|ING-0039|ING-0470|ING-0128|ING-0101|ING-0085,달팽이뮤신,티타늄디옥사이드,콜라겐,민감성|중성,트러블|색소침착|보습|미백,12-11-2022,,판매중,Y,True,1,호주,24,SUP-006,12,과세,,,,val_48,val_6,val_18,val_1,val_8,val_3,val_11,,,val_21,val_13,,,val_6,,val_7,val_20,,val_36,val_4,val_20,,val_3,val_23,val_34,val_9,val_48,,val_5,val_27,val_27,val_26,,,val_13,val_26,val_17,22.23,20.78,22.3,18.02,19.53,81.96,41.11,22.15,36.370000000000005,29.74,27.529999999999998,22.05,20.27,25.41,24.97,31.22,11.020000000000001,31.929999999999996,9.98,33.23,7.74,565.38,56.98,981.96,26.77,10.49,426.78,34.47,189.19,863.32,521.81,139.05,342.29,234.03,425.17,307.68,190.56,308.78,70.44,590.14,69.53,220.78,98.54,1447.66,68.24,no,O,1,1,True,Y,0,O,N,True,X,False,Y,1,X
PRD-00035,SKU00000035,8802673369932,아누아 슈퍼 올인원 리필,Product_7zqlg40s,BR-026,어반디케이,남성,올인원,올인원_한방,sub_96dab4qi,350000.0,46469,54.2,2480,15,300,N,,ING-0160|ING-0033|ING-0321|ING-0050|ING-0015|ING-0246|ING-0222|ING-0414,징크옥사이드,글루타치온,카페인,복합성,다크서클|미백,04-10-2022,,판매중,해당없음,False,1,독일,6,SUP-053,100,과세,val_24,val_19,val_34,val_45,val_27,val_20,,val_14,,val_40,val_18,val_29,,val_14,val_15,,,val_44,,,val_17,val_31,val_37,val_5,val_8,,,val_3,val_3,,val_25,val_34,,val_23,,val_11,,val_33,,val_46,13.270000000000001,34.38,17.37,20.43,29.28,20.93,60.01,4.05,27.66,45.82,6.02,39.42,52.54,29.43,4.45,37.71,7.84,15.049999999999999,61.78,3.05,25.0,13.55,196.56,491.93,537.37,12.02,23.32,352.51,71.85,3052.15,2269.37,406.6,678.47,756.38,207.66,17.04,1010.72,484.65,185.12,70.5,1331.87,9.62,3.38,45.09,2895.43,no,X,0,1,False,N,0,X,N,True,X,False,N,1,X
PRD-00036,SKU00000036,8804332812468,롬앤 센시티브 디퓨저 100ml,Product_wdug5l0m,BR-024,무신사뷰티,향수,디퓨저,디퓨저_시즌한정,sub_59s90hxc,15000.0,36687,107.79,9800,250,150,N,,ING-0304|ING-0409|ING-0321,호호바오일,펩타이드,프로폴리스,복합성|중성,탄력|홍조,2022-12-20,,예약판매,해당없음,인증중,미검증,일본,6,SUP-056,24,과세,val_48,,,,,val_22,val_21,val_41,val_11,val_39,val_21,val_47,val_44,val_42,val_6,val_11,val_34,val_9,,val_35,,,,val_44,val_27,,val_22,val_6,val_27,val_26,val_24,val_41,,val_34,val_49,val_3,val_29,,val_39,,11.86,38.79,40.99,32.940000000000005,18.990000000000002,39.31,40.07,69.34,35.33,16.439999999999998,27.77,29.98,34.94,23.150000000000002,31.89,17.349999999999998,6.52,40.26,15.28,34.77,23.13,28.8,387.3,306.06,116.88,508.81,89.84,634.21,124.39,1008.13,850.58,20.8,443.62,512.53,3.99,612.55,361.9,38.17,365.72,166.63,148.97,92.73,167.51,1868.5,97.95,yes,X,1,0,True,Y,1,X,N,True,O,False,Y,1,X
PRD-00037,SKU00000037,8803590328042,세타필 퓨어 선스틱 리필,Product_rvnzqero,BR-086,스킨푸드,선케어,선스틱,선스틱_베이직,sub_tyb6gcsw,68000.0,55656,149.1,3980,200,30,N,,ING-0431|ING-0129|ING-0127|ING-0056|ING-0243|ING-0123|ING-0491|ING-0175,징크옥사이드,백단향,펩타이드,중성,색소침착|탄력|주름,18/09/2023,,단종,N,False,4,이탈리아,30,SUP-023,24,과세,val_7,val_30,,val_43,val_28,,,val_2,val_12,val_37,val_35,,,val_33,val_32,val_13,val_46,,val_45,,val_44,val_10,val_39,val_45,val_6,,val_29,,val_15,,val_41,val_38,val_34,val_10,val_45,val_30,,,,val_6,50.739999999999995,75.7,26.919999999999998,22.48,26.640000000000004,48.58,46.81,30.61,19.53,7.04,40.29,20.9,24.48,49.81,52.129999999999995,10.57,7.199999999999999,15.2,72.16,42.83,3.58,153.67,67.48,422.88,173.14,161.34,153.77,282.08,158.9,117.11,212.51,147.08,1055.97,86.16,100.84,229.99,122.38,285.16,171.1,78.91,159.36,103.54,15.25,129.16,891.8,no,O,0,0,False,Y,0,O,N,False,X,False,Y,0,X
PRD-00038,SKU00000038,8809788110644,디올 슈퍼 남성헤어 50g,Product_jk7lcwqt,BR-045,넘버즈,남성,남성헤어,남성헤어_비건,sub_iyf9jknx,15000.0,20375,50.62,6980,300,200,N,,ING-0421|ING-0171|ING-0267,아스코빌글루코사이드,로즈힙오일,감초추출물,트러블성|중성,트러블,12-30-2022,09-19-2025,단종,Y,True,,독일,36,SUP-019,100,과세,,,val_27,val_49,val_26,val_38,,,val_43,val_3,val_19,val_27,val_20,,val_33,val_18,val_42,val_10,,val_8,val_42,val_23,val_30,val_50,val_23,val_33,,,val_15,val_39,,,,val_47,val_49,val_41,val_42,val_44,val_3,val_37,14.180000000000001,36.1,25.3,18.85,22.88,9.69,16.46,3.46,17.169999999999998,4.8500000000000005,60.57,14.499999999999998,41.199999999999996,33.29,36.83,21.3,18.4,34.88,57.98,9.69,34.5,37.41,134.38,546.1,34.1,152.44,567.5,205.57,45.57,1207.93,260.68,10.92,419.15,653.41,432.58,298.89,165.44,47.48,158.08,77.35,97.43,595.05,155.68,138.32,746.34,no,X,0,0,True,Y,1,X,N,False,O,False,N,1,X
PRD-00039,SKU00000039,8807816728481,LG생건 센시티브 컨실러 #01,Product_hrguewhw,BR-004,맥,메이크업,컨실러,,sub_m8168p6z,25000.0,68206,102.73,1480,250,50,N,,ING-0122|ING-0484|ING-0038|ING-0398|ING-0308|ING-0318|ING-0225|ING-0392|ING-0049|ING-0321|ING-0229|ING-0297|ING-0064|ING-0044|ING-0499,유칼립투스,바쿠치올,티트리오일,건성,다크서클,20/06/2025,,판매중,해당없음,False,3,일본,36,SUP-023,12,영세,val_28,,val_18,,,val_19,val_48,val_31,val_36,,,,val_49,,val_26,val_46,,val_19,val_34,val_10,,val_48,val_37,val_31,val_7,val_40,,val_19,val_15,val_32,,val_47,,val_9,val_45,,,val_50,val_50,val_46,8.58,34.150000000000006,23.169999999999998,13.03,45.0,22.16,10.89,35.86,10.33,58.269999999999996,16.32,53.23,40.849999999999994,63.72,8.06,24.8,59.75,17.94,24.27,24.279999999999998,108.4,29.46,439.14,1229.64,178.93,626.69,201.59,770.98,37.98,2827.97,475.26,558.03,299.55,122.73,92.78,117.64,123.39,342.99,105.24,78.18,61.56,353.26,805.44,1169.82,2447.15,no,X,1,0,False,Y,1,X,N,False,X,True,Y,1,X
PRD-00040,SKU00000040,8806608599560,메디힐 울트라 바디오일 100ml,Product_f6yvfwbz,BR-012,샤넬,바디케어,바디오일,바디오일_비건,sub_4k230q3q,12000.0,99462,127.43,990,100,500,N,,ING-0470|ING-0018|ING-0194,백단향,토코페롤,티트리오일,지성,모공|아토피|색소침착,20200829,,시즌한정,N,False,2,독일,36,SUP-033,12,과세,,,,val_35,val_19,val_38,val_29,val_7,val_2,,val_31,val_13,val_47,,,,,val_29,val_26,,val_50,,val_49,,val_26,,val_43,,val_47,,val_20,val_42,,val_24,val_38,,,val_50,val_18,val_18,32.08,32.42,46.56,24.83,39.56,24.69,18.86,40.910000000000004,27.810000000000002,45.2,1.3,21.95,72.5,79.56,5.74,48.41,48.92,35.69,22.18,34.57,30.93,123.69,677.01,504.16,452.06,5.5,512.73,1016.17,536.03,633.65,847.7,118.77,743.75,112.27,491.99,58.1,1090.5,9.85,365.62,688.68,441.66,206.29,126.64,585.06,2082.61,no,X,1,0,True,N,1,X,N,False,X,True,Y,1,O
PRD-00041,SKU00000041,8802996360520,더페이스샵 슈퍼 애프터선 리필,Product_y7loejqp,BR-019,달바,선케어,애프터선,애프터선_남성용,sub_a7uq10ea,68000.0,39607,137.79,1480,250,150,N,,ING-0456|ING-0435|ING-0356|ING-0034|ING-0401|ING-0066|ING-0032|ING-0471,글루타치온,티트리오일,PHA,복합성|민감성,각질|홍조|트러블|아토피,18/07/2021,,판매중,N,True,4,한국,36,SUP-039,6,과세,,,val_36,val_24,val_11,val_9,,val_11,val_26,val_32,val_4,val_28,val_37,,val_42,val_22,val_45,val_25,,val_16,,,val_18,,val_19,,,val_23,,val_36,val_43,val_17,,val_30,,val_14,,val_12,,val_42,18.060000000000002,5.13,48.59,45.08,16.7,19.97,62.949999999999996,30.240000000000002,8.36,35.949999999999996,9.13,28.560000000000002,9.120000000000001,43.39,55.58,28.22,40.53,35.18,17.87,21.060000000000002,13.35,25.97,518.41,267.44,178.35,28.36,391.69,1086.59,101.9,513.5,54.64,107.45,163.3,67.52,267.78,543.31,781.56,908.0,147.59,191.21,41.61,54.1,352.56,1322.14,807.59,yes,O,1,1,True,N,1,X,N,False,O,False,N,0,X
