event_id,session_id,user_uid,event_type,event_timestamp,page_url,prd_no,search_query,referrer,platform,device,os,browser,screen_resolution,time_on_page_sec,scroll_depth_pct,cart_value_krw,ab_test_variant,analytics_metric_01,analytics_metric_02,analytics_metric_03,analytics_metric_04,analytics_metric_05,analytics_metric_06,analytics_metric_07,analytics_metric_08,analytics_metric_09,analytics_metric_10,analytics_metric_11,analytics_metric_12,analytics_metric_13,analytics_metric_14,analytics_metric_15,analytics_metric_16,analytics_metric_17,analytics_metric_18,analytics_metric_19,analytics_metric_20,analytics_flag_01,analytics_flag_02,analytics_flag_03,analytics_flag_04,analytics_flag_05,analytics_flag_06,analytics_flag_07,analytics_flag_08,analytics_flag_09,analytics_flag_10
EVT-00000066,sess_o2o2mncs,uid_010802752c40,page_view,1755860629,/checkout/7ozx7z83,,선크림,youtube,PC웹,mobile,iOS,Edge,1920x1080,13.7,21.7,52000,,46.17,189.78,140.8,62.0,226.54,121.86,122.35,385.64,232.27,644.65,104.31,514.87,1.39,18.08,92.89,294.44,456.02,56.78,812.53,935.16,False,N,0,yes,Y,N,1,no,N,O
EVT-00000067,sess_692ir3m0,uid_e49c0fb2a034,page_view,1766879643,/search/e65b3w16,PRD-00784,레티놀,,올리브영온라인,mobile,iOS,Safari,1920x1080,61.4,53.4,38000,control,174.3,111.51,90.46,382.37,57.99,76.69,107.14,625.46,516.22,1019.99,203.08,336.53,153.76,0.94,3.28,979.2,1187.32,1522.34,73.08,1190.6,True,N,0,no,N,N,0,yes,Y,X
EVT-00000068,sess_r2zek3mj,uid_a5ffd8f0606a,page_view,1757072293,/category/x6vvmk0r,PRD-00917,,direct,무신사,mobile,Android,Chrome,1080x2400,12.2,35.8,52000,C,61.28,295.8,546.94,266.17,204.86,55.3,633.59,49.12,984.96,564.85,35.42,901.23,562.07,8.49,225.33,1429.5,96.72,229.58,82.03,494.22,True,N,0,no,N,Y,1,yes,Y,X
EVT-00000069,sess_oheskzx0,uid_40a09d4b9e9d,filter,1741147091,/mypage/webkd67a,PRD-01870,,instagram,쿠팡,desktop,Windows,Samsung,390x844,47.0,27.2,52000,C,19.19,67.35,23.26,153.86,34.27,21.9,701.05,483.35,254.77,208.41,34.39,1183.06,288.78,6.02,155.85,1912.14,311.37,1170.26,114.86,1192.68,True,Y,1,no,N,N,0,yes,Y,X
EVT-00000070,sess_r2m6h3h0,uid_4220a9bb6030,page_view,1727406985,/search/x0xwx3g4,PRD-01131,선크림,,카카오톡채널,mobile,iOS,Chrome,1920x1080,9.3,86.8,25000,control,143.95,4.18,314.49,52.12,1.8,41.01,229.54,1230.62,36.83,450.5,156.7,1470.37,382.28,14.35,104.37,1759.48,533.2,370.05,220.05,920.33,True,N,1,yes,N,N,0,yes,N,O
EVT-00000071,sess_zgbas0be,uid_c734adfc7cfa,review_click,1729671943,/brand/75udjzn2,,선크림,naver,iOS앱,mobile,macOS,Chrome,1170x2532,7.7,9.9,25000,C,11.14,122.49,52.77,129.11,310.36,66.11,4.75,1182.15,339.08,138.69,107.91,1030.26,115.14,6.06,474.22,768.97,1478.76,282.69,857.84,290.95,True,N,1,no,Y,Y,0,no,Y,O
EVT-00000072,sess_itaf18jt,uid_82372e82d802,wishlist_add,1728000629,/category/cvy6v6rp,PRD-00895,,youtube,모바일웹,mobile,iOS,Safari,1920x1080,6.5,85.2,0,,35.85,39.66,2815.36,9.62,151.05,79.64,733.03,1595.39,164.55,149.09,60.99,3619.66,55.91,8.69,322.04,992.22,740.49,885.25,522.33,97.8,False,N,1,yes,N,N,1,no,Y,X
EVT-00000073,sess_qg6o1t1w,anon_b1ae13np,product_view,1766942608,/checkout/cpr5qyi7,PRD-01702,세럼,youtube,Android앱,mobile,macOS,Samsung,1080x2400,28.6,75.1,0,A,133.17,210.96,890.76,116.92,48.23,170.37,512.52,1061.12,515.48,316.35,67.48,728.19,127.88,0.44,65.13,6.97,611.18,88.64,1552.79,2283.52,True,Y,0,no,N,Y,0,no,Y,O
EVT-00000074,sess_etel75vw,uid_ffa3fba8e2cb,page_view,1749630359,/mypage/anqr6nvd,,세럼,direct,모바일웹,mobile,iOS,Chrome,1170x2532,26.8,51.7,89000,C,34.74,156.62,1071.64,656.08,182.0,220.82,30.81,69.23,205.67,499.6,157.27,1306.81,845.78,2.88,42.01,549.42,851.5,1016.51,27.32,288.24,False,Y,0,no,Y,Y,1,no,N,X
EVT-00000075,sess_xvwdtuen,anon_6jcqfp0d,page_view,1749075901,/search/pwd5cb96,PRD-00194,수분크림,youtube,올리브영온라인,mobile,iOS,Samsung,1170x2532,34.9,35.6,0,C,20.55,196.27,39.81,9.17,140.98,241.56,128.83,396.13,1178.13,1265.9,135.05,118.4,54.09,5.71,298.33,3052.45,242.63,381.96,92.32,1011.5,True,Y,0,no,Y,Y,0,no,Y,O
EVT-00000076,sess_krtcdp9o,uid_7399c3fe95a7,add_to_cart,1725869547,/search/mkbjqcq7,PRD-01718,비타민C,kakao,iOS앱,tablet,iOS,Safari,1080x2400,8.2,0.3,89000,C,5.16,151.34,603.71,183.7,56.27,121.92,490.32,637.23,965.3,245.93,468.75,1372.22,12.42,0.4,69.31,128.5,467.72,408.63,164.73,90.34,False,Y,1,yes,Y,N,0,no,Y,X
EVT-00000077,sess_sz9tlw7q,anon_gppf14fq,filter,1738670402,/cart/3b14lqlk,PRD-00788,선크림,youtube,모바일웹,desktop,macOS,Chrome,1170x2532,27.8,23.4,89000,C,6.62,655.69,905.83,198.3,151.38,44.88,122.98,550.59,27.0,721.92,33.73,570.33,40.46,1.77,21.42,700.02,468.88,25.68,984.61,907.2,False,Y,1,yes,N,Y,0,yes,N,X
EVT-00000078,sess_n1331ag3,anon_z6wu09wk,product_view,1743075702,/search/z8d4pj6z,PRD-01789,클렌징,affiliate,Android앱,desktop,Android,Whale,1080x2400,21.6,73.1,38000,control,134.21,33.41,1084.66,122.4,131.88,146.2,0.97,1132.16,837.21,62.28,28.48,317.84,411.67,1.32,217.89,427.64,2655.22,355.62,923.73,3563.96,True,N,1,yes,Y,Y,1,yes,Y,X
EVT-00000079,sess_kush60id,uid_7c8f8ea0d881,add_to_cart,1727011118,/mypage/fsxxl47r,PRD-01562,레티놀,kakao,무신사,desktop,iOS,Safari,1080x2400,2.7,34.1,0,B,8.38,204.92,1364.56,39.81,45.51,367.38,773.29,181.93,126.79,568.02,205.72,33.81,505.88,16.42,16.9,270.91,631.66,665.54,372.29,860.99,False,N,0,yes,Y,Y,0,no,N,O
EVT-00000080,sess_gjueib4s,uid_d5d73f11a7b3,add_to_cart,1741057690,/event/291aovau,,클렌징,naver,Android앱,mobile,Android,Whale,1170x2532,9.9,77.7,25000,C,58.12,242.51,852.54,42.59,181.16,313.77,488.38,815.36,98.62,111.24,11.62,515.11,300.36,3.92,141.29,2247.25,596.13,1215.15,84.85,489.06,True,Y,0,no,N,N,0,yes,N,X
EVT-00000081,sess_8qd06b0v,uid_9cca6a49ea8a,page_view,1754224897,/category/pclk3b4m,,레티놀,direct,Android앱,desktop,Android,Safari,1080x2400,13.0,49.7,38000,C,41.17,204.99,492.34,298.06,215.84,232.84,2.66,1687.67,373.59,1404.13,218.71,453.34,56.0,1.25,181.78,126.28,1094.79,91.34,1019.96,1107.56,True,Y,1,no,N,Y,1,no,N,O
EVT-00000082,sess_v8vywmwd,uid_ffd1bc81930c,notification_click,1757755077,/category/vaj3sp6c,PRD-00197,,affiliate,무신사,mobile,Windows,Whale,390x844,2.4,63.8,52000,,82.98,129.9,46.37,174.02,59.47,78.86,29.11,1048.6,144.18,203.87,460.89,519.26,399.07,1.04,383.67,223.52,1494.4,683.83,785.59,150.69,True,N,0,yes,Y,Y,1,yes,N,O
EVT-00000083,sess_kkzbpfzz,uid_5ab5286f7d29,search,1743862413,/cart/p47jejnp,,,direct,올리브영온라인,mobile,Android,Edge,1080x2400,13.5,84.8,38000,,13.37,432.97,373.04,189.34,151.48,122.43,133.19,362.1,338.24,173.73,409.28,685.95,972.78,7.93,12.24,12.1,234.05,543.17,225.13,1937.2,False,Y,0,no,Y,N,0,yes,N,O
EVT-00000084,sess_em70tct7,uid_d8f0acf628ea,product_view,1730035632,/brand/i9hzg7f9,PRD-00866,마스크팩,instagram,네이버스마트스토어,mobile,Windows,Edge,1170x2532,26.8,61.7,25000,A,10.42,215.32,164.14,143.79,170.83,375.42,554.04,969.6,254.52,1588.09,18.38,803.19,48.44,2.92,133.02,375.99,2881.9,458.36,50.8,353.45,False,Y,0,yes,N,N,1,no,Y,X
EVT-00000085,sess_fajjr5rq,uid_2bde802076fb,begin_checkout,1745321611,/search/m3p3bmy2,,,affiliate,PC웹,mobile,Windows,Safari,390x844,8.2,91.0,52000,A,64.77,82.32,452.81,382.3,15.25,186.14,299.27,166.32,101.72,311.01,357.18,187.33,2265.63,3.06,418.18,1582.73,297.36,201.09,35.1,1620.92,True,Y,0,yes,Y,N,1,yes,Y,O
EVT-00000086,sess_ltg4bku2,uid_263669017803,page_view,1758556307,/event/nv4ihmsl,PRD-00237,토너,affiliate,iOS앱,mobile,Android,Whale,2560x1440,11.5,52.1,0,,5.63,66.4,148.07,44.42,348.62,113.68,105.25,656.08,424.64,150.12,72.74,538.75,500.87,49.96,220.19,206.71,747.21,206.53,186.94,123.99,True,Y,1,no,N,N,0,yes,Y,X
EVT-00000087,sess_hpfe482x,uid_63206168e30f,product_view,1719637262,/event/i017luoz,,세럼,instagram,카카오톡채널,mobile,iOS,Safari,1080x2400,1.1,89.1,38000,,25.03,335.95,285.32,50.14,298.2,278.54,152.86,173.83,545.9,1104.33,352.02,1503.31,611.71,1.52,9.2,550.36,1460.55,62.88,925.67,84.36,True,N,0,no,Y,N,0,yes,Y,X
EVT-00000088,sess_d3tgntuy,anon_bxr6vzlp,product_view,1730429594,/event/ad4nvrzj,PRD-01704,,,iOS앱,desktop,iOS,Whale,2560x1440,19.1,81.8,89000,control,95.87,569.33,282.99,100.67,90.13,12.78,179.17,588.61,464.19,953.83,410.66,420.18,3.15,2.42,275.36,34.63,676.6,1419.11,493.6,698.18,True,N,0,yes,Y,Y,0,yes,Y,O
EVT-00000089,sess_k589ghz5,uid_9706e9e616fb,wishlist_add,1757931897,/category/dfpsn3v3,,,kakao,Android앱,mobile,iOS,Safari,1170x2532,42.9,45.9,25000,B,24.51,262.71,1375.59,101.51,638.64,93.05,36.09,1958.55,464.93,609.8,179.08,1221.13,81.05,14.74,64.62,551.85,327.51,133.82,749.73,59.01,False,N,1,yes,N,Y,0,no,N,O
EVT-00000090,sess_8u1ycnz5,uid_60bb9603961c,wishlist_remove,1731319319,/product/ou975hta,,,naver,PC웹,mobile,Windows,Chrome,1170x2532,4.6,33.0,89000,B,153.5,444.87,128.54,36.72,465.61,260.22,649.76,149.86,161.07,84.96,126.1,373.98,3.27,10.06,180.47,801.53,10.1,119.72,191.49,797.37,False,Y,1,yes,Y,Y,0,no,N,X
EVT-00000091,sess_ktc1y655,uid_be5bac5e9419,page_view,1753621417,/mypage/x8k6fhlp,,토너,naver,올리브영온라인,mobile,iOS,Edge,1170x2532,58.4,22.9,89000,C,73.12,47.14,894.02,52.25,471.73,77.66,44.92,952.23,58.76,383.25,298.4,155.95,473.1,9.19,696.57,253.49,887.48,98.3,125.58,1652.99,True,Y,0,yes,N,N,0,yes,Y,O
EVT-00000092,sess_jkhbidby,uid_774ad51c83b7,product_view,1747139979,/brand/6uuwddf9,,,google,무신사,mobile,Android,Samsung,1170x2532,36.6,54.0,89000,B,11.62,696.54,614.68,79.96,32.72,163.82,248.79,2835.98,539.55,290.99,45.78,222.95,208.14,1.97,212.0,357.87,777.41,962.56,25.48,377.02,False,N,0,yes,N,N,0,yes,N,X
EVT-00000093,sess_8136sudk,uid_fdd81ba71e5c,add_to_cart,1721261521,/product/pdddkgkw,PRD-01140,쿠션,naver,무신사,mobile,macOS,Whale,1080x2400,6.7,86.1,15000,,40.67,13.74,219.0,39.99,31.73,288.09,22.38,709.73,1499.16,2300.45,237.59,985.86,252.76,1.44,56.6,417.91,1701.2,472.02,932.46,326.15,False,Y,1,no,N,Y,1,yes,Y,X
EVT-00000094,sess_3ztrtwks,uid_333a3c2865c8,share,1735179956,/search/ifmvruy4,PRD-01551,,google,쿠팡,mobile,Android,Safari,1170x2532,9.3,49.1,52000,control,316.83,179.54,373.0,138.96,20.74,93.13,125.38,918.37,137.74,1079.8,10.61,1118.04,271.73,4.03,94.01,173.82,339.64,300.44,165.52,355.49,False,N,1,no,N,N,1,no,Y,X
EVT-00000095,sess_wmjopll5,anon_y78xw4te,add_to_cart,1733696656,/event/mtawxs3l,PRD-00344,클렌징,naver,카카오톡채널,desktop,Android,Whale,1080x2400,21.3,26.6,38000,,85.09,660.1,3.68,92.95,372.39,230.27,92.93,32.44,452.53,49.54,11.58,103.37,559.36,0.92,91.82,1621.66,91.88,1176.46,1503.79,154.41,False,Y,1,no,N,Y,0,no,N,O
EVT-00000096,sess_t0wjujkj,uid_c9c51454cc90,add_to_cart,1758675642,/brand/17adw5bv,,쿠션,naver,Android앱,desktop,iOS,Chrome,2560x1440,4.8,93.0,25000,,40.99,76.36,203.8,60.85,195.69,176.01,463.89,209.81,186.84,1035.4,7.66,1468.66,104.13,0.11,223.17,1658.73,37.2,132.86,95.15,805.06,False,N,0,yes,N,Y,0,no,N,O
EVT-00000097,sess_see2nxu0,uid_5368d8108e5c,compare,1726789732,/cart/17am21ty,PRD-01063,,affiliate,카카오톡채널,mobile,macOS,Safari,390x844,68.2,9.6,15000,control,0.7,0.38,229.68,503.49,27.03,37.45,73.49,415.99,64.09,128.34,25.45,193.42,106.26,6.35,167.13,71.78,866.49,203.04,5.11,1700.97,False,N,1,yes,N,Y,0,no,Y,X
EVT-00000098,sess_womiw9p5,anon_jvr3ecfg,begin_checkout,1735910797,/cart/ms3ghq92,PRD-00261,,naver,쿠팡,desktop,macOS,Edge,2560x1440,11.0,62.0,25000,,82.2,225.08,28.77,113.57,12.85,84.81,52.07,2376.79,1450.35,723.12,128.5,91.09,36.1,34.34,300.29,492.39,527.06,2031.66,34.35,1189.39,False,N,1,no,N,Y,0,no,Y,O
EVT-00000099,sess_sttic6u0,uid_f5ea2d3c4b4e,add_to_cart,1739669395,/category/8pqsuoo7,,수분크림,google,쿠팡,mobile,Windows,Edge,2560x1440,29.2,1.2,0,A,14.72,360.75,76.54,49.77,638.08,61.4,66.77,45.15,80.29,793.26,139.66,39.9,319.18,5.05,58.62,986.86,2714.76,766.59,631.31,175.52,True,Y,1,no,N,Y,1,no,Y,O
EVT-00000100,sess_5oey5365,anon_z55gge9c,search,1733859839,/brand/9ltc5hse,PRD-01184,마스크팩,instagram,올리브영온라인,mobile,iOS,Edge,2560x1440,0.0,14.6,89000,A,145.35,535.08,252.44,4.88,218.08,134.61,14.13,2578.26,318.73,526.22,44.49,612.86,741.93,3.37,68.28,2306.29,369.11,2973.23,579.78,276.58,True,N,1,yes,Y,Y,1,yes,N,O
EVT-00000101,sess_ka8mj3ml,uid_6f3b11e367b5,page_view,1732008635,/mypage/xwn1nikw,PRD-01265,쿠션,,Android앱,mobile,Android,Whale,1080x2400,9.4,59.3,0,control,199.7,125.68,322.21,10.22,164.99,292.29,89.97,571.19,11.2,467.42,167.71,122.04,404.54,5.11,18.39,406.41,1455.03,1083.15,223.42,332.53,False,Y,0,yes,Y,Y,1,no,N,X
EVT-00000102,sess_lrlym20k,uid_11d3605e2220,page_view,1742311755,/search/fimvnjon,,,google,PC웹,mobile,Android,Safari,1920x1080,73.2,75.7,38000,B,10.21,56.58,559.98,447.29,141.28,44.92,187.5,890.01,700.93,694.41,160.53,848.03,1365.38,7.64,478.65,762.66,527.97,2290.68,122.2,582.29,True,N,0,yes,N,N,1,no,N,X
EVT-00000103,sess_gyf2ayxe,uid_833bc909058d,product_view,1733660575,/category/y0ntj56l,PRD-00629,클렌징,instagram,무신사,mobile,iOS,Edge,2560x1440,8.0,1.1,38000,C,28.62,165.29,1018.75,179.2,254.64,39.19,26.56,1263.16,32.66,763.69,420.51,599.31,106.86,8.49,364.11,544.74,1129.67,274.58,844.28,1083.29,True,Y,1,yes,Y,Y,1,no,N,O
EVT-00000104,sess_kquaqfjv,uid_18c93ede34a0,filter,1738591010,/mypage/417wyzk5,PRD-01560,레티놀,youtube,쿠팡,mobile,iOS,Whale,390x844,14.4,82.3,0,B,242.16,72.61,408.55,48.94,412.07,47.36,32.32,597.79,1078.1,124.04,150.0,2197.29,374.06,1.68,63.47,947.9,2273.44,39.34,26.61,241.17,True,Y,0,no,N,N,1,no,Y,X
EVT-00000105,sess_31rz0v2w,uid_e130a927f3b1,page_view,1745174919,/checkout/m3j3b2s4,PRD-01327,레티놀,affiliate,모바일웹,mobile,Windows,Safari,1920x1080,6.0,98.5,89000,control,51.09,21.51,101.25,93.01,374.04,300.69,47.46,2433.58,274.12,507.44,279.58,363.49,145.15,6.98,154.5,506.74,2014.19,670.97,729.12,118.4,True,Y,0,no,N,N,0,no,N,X
EVT-00000106,sess_kuxkzsg4,anon_fyvfzs7e,search,1764673565,/search/pzegs2m7,PRD-00389,마스크팩,google,PC웹,mobile,iOS,Samsung,2560x1440,4.4,20.2,52000,,5.87,252.69,617.21,26.97,97.11,197.15,1195.01,28.68,212.45,91.6,65.69,224.25,122.5,19.79,687.8,932.01,801.21,715.22,269.55,570.19,True,Y,0,yes,Y,Y,1,no,N,O
EVT-00000107,sess_basar0kg,anon_7xnnn92l,product_view,1745836051,/brand/ou1m25ef,PRD-00651,,instagram,카카오톡채널,desktop,Windows,Whale,1080x2400,34.0,81.9,52000,A,34.82,236.82,148.89,88.53,656.75,84.41,185.06,1764.77,163.44,95.89,163.49,1002.59,766.74,6.16,192.76,884.97,1721.97,968.51,359.43,5.48,False,Y,0,no,N,Y,0,no,N,X
EVT-00000108,sess_tl72xqkl,uid_67e35a657a64,search,1748524287,/event/d6l9fflk,PRD-01930,레티놀,kakao,카카오톡채널,mobile,iOS,Whale,2560x1440,15.6,97.6,0,,25.3,601.31,730.64,787.8,685.44,51.14,384.67,25.94,308.26,1329.54,9.17,966.87,136.66,4.79,96.99,746.58,190.48,519.99,154.26,293.94,False,Y,0,yes,Y,N,0,no,Y,X
EVT-00000109,sess_brkxrc0p,uid_e2e359c525b6,review_click,1740110979,/brand/curqbddv,,클렌징,naver,Android앱,desktop,macOS,Safari,1170x2532,16.2,34.8,89000,C,152.78,188.61,284.82,10.07,83.31,188.71,235.23,152.37,235.61,1216.62,27.09,29.96,132.22,9.16,274.69,900.14,258.31,510.34,560.62,928.92,False,Y,1,yes,Y,Y,1,yes,N,O
EVT-00000110,sess_3cdpxpqu,uid_46934b475aed,add_to_cart,1739561102,/checkout/8enqef1b,,,,Android앱,tablet,Windows,Samsung,1080x2400,16.2,26.7,52000,B,67.8,80.19,550.55,82.21,569.22,77.07,99.04,1233.53,102.82,134.17,72.35,1235.05,405.32,6.01,485.62,2388.61,1253.19,597.69,35.67,1392.3,False,N,0,no,N,Y,0,no,Y,O
EVT-00000111,sess_68gu0niy,uid_3fe7b259d33d,product_view,1752272656,/brand/6wd7e7ub,PRD-01402,선크림,kakao,무신사,mobile,macOS,Edge,2560x1440,36.9,49.3,25000,control,1.12,371.91,1511.01,285.27,517.73,191.64,30.25,489.76,52.25,4.21,100.76,716.95,194.88,0.92,150.67,1424.18,3615.83,1177.76,612.53,405.94,False,Y,1,no,N,Y,0,yes,N,O
EVT-00000112,sess_lpg1ozkk,anon_t320o8dc,remove_cart,1754456891,/event/up4ym006,,마스크팩,kakao,PC웹,tablet,Windows,Chrome,1080x2400,50.1,35.0,38000,,16.69,224.58,66.18,151.23,191.87,69.26,344.07,143.24,10.79,1212.42,117.79,592.36,492.59,1.09,895.62,644.68,3267.78,1310.19,1.15,224.69,False,N,0,no,Y,Y,1,no,N,X
EVT-00000113,sess_k3n7z9pt,anon_0fn0wzfi,page_view,1758612539,/checkout/pv8r7jrb,,레티놀,affiliate,올리브영온라인,desktop,Android,Whale,390x844,5.8,49.1,0,A,5.09,127.13,491.55,2.86,32.01,200.34,1.41,93.77,225.24,121.74,199.92,675.2,572.63,0.29,46.42,50.32,434.22,68.14,120.63,1196.68,False,N,1,no,N,N,1,no,Y,X
EVT-00000114,sess_ut4w2na8,anon_cd60qh15,page_view,1718436738,/brand/lv6fpt33,PRD-00216,비타민C,,올리브영온라인,mobile,Android,Edge,1920x1080,56.3,86.3,38000,control,79.41,4.43,288.47,355.59,5.89,53.06,57.31,887.77,22.55,822.3,224.33,1272.95,476.62,7.4,103.32,219.37,258.71,593.21,547.08,1653.62,False,N,1,yes,N,Y,0,no,N,X
EVT-00000115,sess_wahmyun2,anon_zq2bi82a,page_view,1730040564,/product/up2rgbc0,,세럼,direct,iOS앱,desktop,iOS,Safari,390x844,47.5,35.2,89000,B,61.83,90.19,355.25,1.64,210.6,48.14,33.43,868.02,698.97,251.01,23.57,28.94,557.6,19.87,64.02,1284.78,64.24,438.6,810.14,68.28,False,N,0,yes,N,Y,1,yes,Y,O
EVT-00000116,sess_m5t0sn1z,anon_6cw1uovt,remove_cart,1755379950,/mypage/ra4rmnca,,토너,affiliate,카카오톡채널,mobile,macOS,Chrome,1920x1080,24.6,67.0,15000,C,83.45,133.84,78.61,36.92,44.29,675.9,324.51,1412.87,542.36,1145.81,431.07,633.77,169.02,9.88,47.83,1165.26,949.91,715.38,64.43,60.18,False,Y,0,no,Y,Y,1,no,N,X
EVT-00000117,sess_j4mii0od,uid_fcb166b7a1f9,page_view,1718699798,/product/gi61sl11,PRD-01308,,,무신사,mobile,Android,Safari,1170x2532,4.4,36.8,52000,C,8.75,489.32,4.96,247.1,49.01,108.03,420.6,51.79,3.6,565.12,102.86,1594.85,771.35,18.21,324.36,56.83,67.78,3456.13,531.46,571.94,True,Y,1,no,N,N,0,yes,N,O
EVT-00000118,sess_ek1bkeed,uid_32d70202b392,review_click,1726718961,/category/34zy1ffy,,수분크림,instagram,네이버스마트스토어,desktop,Windows,Whale,1170x2532,24.9,90.0,0,B,211.66,158.07,515.23,319.69,327.12,0.49,196.47,492.19,23.71,168.9,63.35,523.81,635.97,1.65,73.73,1034.83,734.33,33.83,408.13,1201.75,True,Y,0,yes,Y,N,1,yes,N,O
EVT-00000119,sess_n2cdtp5d,uid_5135d215bce1,product_view,1724249572,/category/gmy2xyi2,PRD-00183,레티놀,,쿠팡,desktop,Android,Edge,1080x2400,12.2,90.6,52000,C,204.51,27.67,618.56,77.68,86.4,158.41,42.97,460.32,607.61,36.16,157.17,87.68,519.96,3.78,701.37,1738.79,1951.99,1383.02,431.18,1249.13,True,Y,1,yes,Y,N,0,yes,N,X
EVT-00000120,sess_b44tncmv,uid_69b340bb3d5a,page_view,1731810462,/mypage/k5j3t56c,PRD-01332,,instagram,PC웹,mobile,Windows,Edge,2560x1440,48.4,99.5,52000,control,71.11,128.12,2962.38,58.62,305.3,152.6,278.95,521.19,776.09,392.67,87.31,559.03,349.82,39.56,33.87,276.7,1164.2,139.42,487.67,966.45,False,Y,0,yes,N,Y,1,no,N,X
EVT-00000121,sess_gz2dlcvn,uid_482da9b06d59,product_view,1764773826,/event/q65svxry,PRD-01447,토너,,무신사,mobile,macOS,Whale,1170x2532,21.5,11.0,0,control,27.62,65.69,694.21,60.39,282.36,46.35,293.65,695.77,168.31,745.76,281.41,1249.11,236.71,5.34,273.38,355.95,497.94,929.25,180.43,597.24,True,Y,0,yes,N,N,1,yes,Y,X
EVT-00000122,sess_xr81vsy7,anon_7iu8v4n4,page_view,1736971423,/product/0alqkm8w,PRD-00382,레티놀,kakao,카카오톡채널,mobile,iOS,Samsung,390x844,55.0,69.8,0,A,2.56,16.12,580.83,2.79,71.53,78.03,396.49,27.21,38.26,18.31,384.41,511.29,1516.38,4.93,0.94,1417.26,148.63,703.76,36.31,4021.78,True,N,0,no,Y,Y,1,no,Y,X
EVT-00000123,sess_8zkeitq1,uid_58625e8995f2,product_view,1762601155,/product/0eeqjkg0,PRD-00317,,direct,PC웹,mobile,Android,Safari,1080x2400,6.8,38.9,38000,A,35.38,67.78,261.98,96.89,491.67,55.69,260.14,418.54,716.79,249.57,113.28,240.17,150.48,7.67,211.26,1142.96,76.47,527.24,376.25,3300.79,False,N,1,yes,N,N,1,yes,Y,O
EVT-00000124,sess_mlrpcxib,uid_cf3ed88aca34,search,1726622116,/event/n1bic471,,선크림,naver,네이버스마트스토어,mobile,iOS,Whale,390x844,36.3,9.7,0,control,238.65,67.82,12.32,36.97,276.27,3.05,6.66,908.42,512.31,725.03,55.63,1150.87,162.34,8.75,242.18,2781.56,845.26,46.03,147.13,419.12,True,N,1,yes,Y,Y,0,yes,Y,X
EVT-00000125,sess_a6p38hue,uid_ea19aa43a8e1,page_view,1731849364,/checkout/kdoxewx1,PRD-00683,수분크림,google,쿠팡,mobile,iOS,Edge,1170x2532,9.4,97.8,0,C,100.98,63.21,867.4,122.98,31.45,34.32,170.67,24.56,278.64,656.92,122.93,66.91,612.53,8.07,169.21,724.01,582.45,274.66,211.3,226.17,False,Y,1,yes,Y,Y,1,yes,Y,X
EVT-00000126,sess_xoir3ri7,anon_im7izzot,product_view,1757867080,/product/2yxib3yk,PRD-01940,레티놀,affiliate,Android앱,mobile,macOS,Edge,2560x1440,20.2,82.3,15000,B,68.09,81.26,304.01,132.67,742.3,4.18,92.34,362.31,250.38,618.37,244.84,803.12,515.45,0.29,136.72,501.4,2198.38,821.53,1039.91,306.58,True,N,0,yes,Y,N,0,no,Y,O
EVT-00000127,sess_biyua0dc,uid_0b4a86fced68,product_view,1754570546,/brand/f8ddm9dy,,마스크팩,direct,PC웹,mobile,iOS,Whale,1920x1080,18.4,74.6,38000,B,20.13,17.73,403.88,781.37,30.53,140.18,193.12,330.65,846.73,239.25,70.92,1559.27,296.09,3.51,331.07,510.23,1887.96,60.87,32.64,710.94,True,Y,0,no,N,N,1,no,N,X
EVT-00000128,sess_szc935bo,uid_94d54004d3db,review_click,1719256530,/product/5iugoqcx,,세럼,instagram,카카오톡채널,mobile,Android,Samsung,1170x2532,19.2,47.5,0,B,47.78,10.01,1357.21,122.99,29.16,19.57,6.7,514.65,306.58,199.45,136.91,1125.17,260.29,9.79,119.91,273.0,271.63,55.94,28.23,1388.85,False,Y,0,yes,N,Y,0,no,N,O
EVT-00000129,sess_yzopgbr0,uid_8f964c9f7cad,page_view,1746727192,/cart/3culde7k,,마스크팩,affiliate,쿠팡,mobile,iOS,Safari,1080x2400,21.6,46.6,52000,control,0.56,16.14,17.81,214.02,191.25,91.97,113.07,2805.21,410.96,1112.37,122.53,263.23,6.25,7.49,198.12,446.53,1412.49,239.74,474.09,1361.37,True,N,1,no,Y,Y,1,no,Y,X
EVT-00000130,sess_22i0y0p5,uid_c2c89b669fb6,product_view,1749441587,/search/gqhu7job,PRD-01206,클렌징,google,카카오톡채널,desktop,Android,Edge,1080x2400,20.4,76.8,0,B,204.71,52.61,112.26,41.2,99.48,136.59,259.97,354.5,905.84,659.47,160.11,153.01,47.4,37.11,128.31,175.51,322.82,88.33,389.29,827.97,False,N,0,no,Y,N,0,no,N,X
EVT-00000131,sess_tmirmisx,anon_gcc351bf,search,1739287922,/mypage/bjikdrrs,PRD-00231,레티놀,naver,모바일웹,mobile,Windows,Edge,390x844,22.4,97.2,0,A,39.09,330.68,178.67,74.44,403.54,200.55,139.46,104.78,294.16,148.75,10.16,552.99,326.21,11.96,45.89,635.25,368.8,1335.0,75.97,503.77,False,N,1,no,Y,N,1,no,Y,X
