promo_id,promo_name,promo_type,discount_type,discount_value,min_purchase_amount,max_discount_cap,start_date,end_date,status,target_segment,target_products,target_categories,target_brands,channel,budget_krw,used_budget_krw,redemption_count,coupon_codes,stacking_allowed,created_by,promo_metric_01,promo_metric_02,promo_metric_03,promo_metric_04,promo_metric_05,promo_metric_06,promo_metric_07,promo_metric_08,promo_metric_09,promo_metric_10,promo_metric_11,promo_metric_12,promo_metric_13,promo_metric_14,promo_metric_15,promo_flag_01,promo_flag_02,promo_flag_03,promo_flag_04,promo_flag_05,promo_flag_06,promo_flag_07,promo_flag_08,promo_flag_09,promo_flag_10
PM-0126,여름특가_1ta0,증정,bogo,1000,0,100000,20230626,2023-08-06,종료,VVIP,PRD-01465|PRD-00767|PRD-00024|PRD-01020|PRD-01507|PRD-00880|PRD-00892|PRD-01539|PRD-00666|PRD-00460|PRD-01958|PRD-01669|PRD-01581|PRD-01826|PRD-01497|PRD-01871|PRD-01994|PRD-01545|PRD-00530|PRD-00640|PRD-00782|PRD-01486|PRD-00095|PRD-01988|PRD-01793|PRD-00626|PRD-01342|PRD-00364|PRD-01831|PRD-00296|PRD-00901|PRD-00859|PRD-00449|PRD-01746|PRD-01299|PRD-00615|PRD-00785|PRD-01691|PRD-01980,더마|클렌징,스킨푸드|헤라,무신사|카카오톡채널|쿠팡,1000000,937825,202,BEAUTY36KOF8|BEAUTYEVJLZF|BEAUTY9T199D|BEAUTYERVT99,N,admin_6,73.88,20.67,17.21,46.14,220.79,1220.51,425.6,271.03,276.54,692.9,131.27,166.83,513.15,465.29,97.13,X,Y,1,Y,True,yes,Y,False,X,False
PM-0127,1+1_r043,정액할인,bogo,10000,20000,10000,2025-10-13,2025-10-16,종료,생일고객,PRD-00220|PRD-01274|PRD-00181|PRD-00682|PRD-00485|PRD-00015,네일|더마|헤어케어,라운드랩|메디힐,카카오톡채널|모바일웹,50000000,850853,205,BEAUTYQEWAOU|BEAUTY422TA8|BEAUTYVWVM4W|BEAUTYDTJVZH|BEAUTYODRO8B,Y,admin_15,145.41,312.16,336.23,44.43,535.15,716.89,354.28,89.57,39.21,100.1,155.0,1496.39,525.87,389.28,2079.15,X,Y,0,Y,False,no,Y,True,X,True
PM-0128,1+1_i78h,1+1,percent,1000,0,0,2025.07.09,2025.08.26,종료,전체|이탈방지|재구매,PRD-01023|PRD-01473|PRD-01523|PRD-01636|PRD-01282|PRD-00420|PRD-01975|PRD-01499|PRD-00634|PRD-01008|PRD-01732|PRD-00305|PRD-00532|PRD-00482|PRD-00717|PRD-01144|PRD-01969|PRD-00864|PRD-00171|PRD-01006|PRD-00840|PRD-01096|PRD-00347|PRD-00335|PRD-01926|PRD-00651|PRD-01551|PRD-00208,스킨케어|헤어케어|더마,투쿨포스쿨|달바|닥터자르트|아누아,PC웹|네이버스마트스토어,1000000,2391961,202,BEAUTY433E1I|BEAUTYYME6RP|BEAUTYX8ERTB|BEAUTYSHKOEC|BEAUTYC7D2KD,N,admin_18,104.11,169.28,74.17,207.03,25.68,557.9,36.01,504.36,284.16,34.72,86.66,1111.24,508.48,410.64,395.17,X,Y,1,Y,False,no,Y,True,O,False
PM-0129,타임딜_k4cl,재구매,percent,10,50000,0,21/09/2023,2023-09-29,진행중,첫구매|생일고객,PRD-00259|PRD-01692|PRD-00940|PRD-01369|PRD-01952|PRD-00376|PRD-00808|PRD-00928|PRD-00008|PRD-01044|PRD-00803|PRD-01736|PRD-00857|PRD-01441|PRD-01658|PRD-00794|PRD-01915|PRD-00720|PRD-01909|PRD-01432|PRD-01604|PRD-00820|PRD-00313|PRD-01753|PRD-00267|PRD-00566|PRD-00157|PRD-01959|PRD-01898|PRD-01273|PRD-01801|PRD-00906|PRD-01811|PRD-00838|PRD-01746|PRD-01118|PRD-01046|PRD-01754|PRD-01730|PRD-00553|PRD-01619|PRD-01278|PRD-00601|PRD-00970|PRD-00957|PRD-01700|PRD-00165|PRD-01357,남성|메이크업|더마|헤어케어,파파레시피|이니스프리|에스쁘아,Android앱|네이버스마트스토어|쿠팡,50000000,5390283,208,BEAUTYWB2SER|BEAUTYLZ2RWG|BEAUTYJDAN08|BEAUTYE7FLQH|BEAUTYZE5R5U,N,admin_5,9.6,266.35,278.3,41.39,447.69,667.41,1119.85,486.89,153.94,197.06,179.98,4185.01,531.58,260.11,219.25,X,N,1,Y,False,no,N,True,O,True
PM-0130,여름특가_ymww,정액할인,gift,1000,30000,20000,06-24-2025,2025.08.13,종료,신규|재구매|전체,PRD-01185|PRD-00124|PRD-01309|PRD-00426|PRD-00741|PRD-00031|PRD-00075|PRD-00846|PRD-01997|PRD-01911|PRD-00223|PRD-01652|PRD-01046|PRD-00622|PRD-01026,향수|더마,이니스프리|더페이스샵|클리오|투쿨포스쿨,네이버스마트스토어|무신사,50000000,5366232,192,BEAUTY5A7QY8|BEAUTYPJ8T22|BEAUTY8WZE4E|BEAUTYZ74LAV,N,admin_16,56.33,30.38,665.13,39.39,108.91,812.29,338.9,301.06,120.83,315.35,40.11,93.24,48.84,398.97,1148.15,X,N,0,N,False,yes,Y,True,X,True
PM-0131,봄세일_2qsx,생일,percent,15,20000,10000,2025-04-23,10/05/2025,예정,신규,PRD-00990|PRD-00618|PRD-01994|PRD-00299|PRD-00258|PRD-00482|PRD-00642|PRD-01770|PRD-00557|PRD-01663|PRD-00430|PRD-00630|PRD-00110|PRD-01487|PRD-00859|PRD-01800|PRD-01514|PRD-01544|PRD-00775|PRD-01122|PRD-00313|PRD-01941|PRD-00227|PRD-00309|PRD-00178|PRD-00689|PRD-01620|PRD-01305|PRD-00887|PRD-01728|PRD-00518|PRD-01239|PRD-01512|PRD-01539|PRD-00730|PRD-00336|PRD-00731|PRD-00526|PRD-01178|PRD-01610|PRD-00353,선케어,코스알엑스|세타필|투쿨포스쿨|샤넬|랑콤,PC웹|iOS앱|무신사,10000000,2252584,198,BEAUTYXP9N56|BEAUTY1QWEEH|BEAUTYZF8ADF|BEAUTYV5G10U|BEAUTY5D0P92,N,admin_10,251.66,78.73,1012.83,635.89,511.16,349.67,720.97,739.3,248.1,141.07,488.73,1694.04,223.12,69.5,41.78,O,N,0,Y,True,no,N,False,O,False
PM-0132,봄세일_l9zz,증정,percent,3000,50000,0,2025-08-05,09-15-2025,종료,이탈방지,PRD-01987|PRD-00819|PRD-01352|PRD-01416|PRD-00567|PRD-01641,더마|클렌징|스킨케어,바비브라운|나스|페리페라|투쿨포스쿨|샤넬,카카오톡채널,50000000,752866,197,BEAUTY1B0Z3N|BEAUTY7ODKEF|BEAUTY8OGA0X|BEAUTYAFYH1F|BEAUTYODRO8B,Y,admin_4,76.89,31.94,379.56,511.72,972.72,907.93,11.85,358.24,399.46,80.86,192.14,577.53,113.42,1315.54,125.66,O,N,0,N,False,yes,Y,False,X,False
PM-0133,회원감사_mmv9,세트할인,bogo,40,100000,5000,12-16-2023,2024.01.17,종료,VVIP,PRD-01317|PRD-01677|PRD-00181|PRD-01570|PRD-00254|PRD-00208|PRD-01374|PRD-01455|PRD-01255|PRD-01010|PRD-01586|PRD-00401|PRD-01120|PRD-01128|PRD-00165|PRD-01088|PRD-00301|PRD-00950|PRD-00511|PRD-00006|PRD-01756|PRD-01370|PRD-00879,남성|클렌징,에뛰드|라운드랩|애경|아모레퍼시픽,쿠팡|모바일웹|카카오톡채널,1000000,528487,203,BEAUTYPJA1WJ,Y,admin_16,40.5,17.56,481.42,20.51,542.12,13.84,95.05,504.72,533.73,35.43,20.27,114.58,55.45,546.21,142.76,X,Y,0,Y,False,yes,Y,True,X,True
PM-0134,여름특가_8fd9,정액할인,bogo,40,0,50000,2025-06-09,14/06/2025,종료,이탈방지|재구매,PRD-00629|PRD-00462|PRD-00691|PRD-01387|PRD-01202|PRD-01616|PRD-00589|PRD-01025|PRD-01791|PRD-01770|PRD-01030|PRD-01652|PRD-00367|PRD-01483|PRD-00133|PRD-01082|PRD-01059|PRD-00568|PRD-01642,선케어|남성,어반디케이|아누아|더페이스샵|아모레퍼시픽,무신사|카카오톡채널|네이버스마트스토어,5000000,199722,198,BEAUTYHAGKC4|BEAUTYPRHVLZ|BEAUTYIN3OEU|BEAUTYNAM148|BEAUTYIANOUO,Y,admin_1,22.28,65.31,104.81,167.72,2.26,395.61,337.16,219.06,90.69,337.91,83.95,22.32,116.99,221.79,607.67,X,Y,0,Y,True,yes,Y,True,X,False
PM-0135,신상런칭_4odc,첫구매,percent,10,100000,5000,20240508,20240531,진행중,VIP,PRD-01100|PRD-00048|PRD-00830|PRD-00532|PRD-01774|PRD-01586|PRD-00038|PRD-00712|PRD-01735|PRD-00202|PRD-01673|PRD-00207|PRD-00090|PRD-00373|PRD-00187|PRD-00330|PRD-01670|PRD-01799|PRD-00760|PRD-00637|PRD-00402|PRD-01345|PRD-01536|PRD-00572|PRD-00169|PRD-01643|PRD-01488|PRD-00382|PRD-00507|PRD-01768|PRD-00061,헤어케어|스킨케어|향수,미샤|일리윤|LG생건|에뛰드,네이버스마트스토어,500000,2788082,203,BEAUTY6DDFGS|BEAUTY2MAIET,N,admin_11,52.63,154.88,370.86,417.0,59.1,1640.03,285.98,82.3,331.01,57.04,87.6,1732.31,39.71,540.99,588.45,O,N,1,Y,True,no,Y,True,X,True
PM-0136,앵콜특가_io1c,세트할인,bogo,5,0,5000,04-07-2024,04-13-2024,종료,재구매,PRD-01451|PRD-00823|PRD-00105|PRD-00637|PRD-01252|PRD-01524|PRD-01948|PRD-01082|PRD-00869|PRD-00009|PRD-01688|PRD-01938,남성|선케어|네일|바디케어,LG생건,네이버스마트스토어|모바일웹,3000000,3329321,223,BEAUTY7LN23Y|BEAUTY1NLC8J|BEAUTY5UOFWB|BEAUTYH0P4E0|BEAUTYZWFFHH,Y,admin_7,93.59,52.18,880.28,143.87,329.86,171.76,244.11,56.85,95.38,159.53,216.32,2050.81,717.34,1239.25,716.83,X,N,1,N,True,no,Y,False,X,True
PM-0137,신상런칭_otfz,재구매,fixed,20,100000,20000,2025.01.26,03-17-2025,예정,신규|이탈방지|VIP,PRD-01018|PRD-00292|PRD-00206|PRD-01462|PRD-01496|PRD-01315|PRD-01787|PRD-01035|PRD-00789|PRD-00109|PRD-00120|PRD-00415|PRD-00335|PRD-00128|PRD-01432|PRD-00413|PRD-00216|PRD-01218|PRD-00915|PRD-01128,바디케어,아누아|클리오|조선미녀|메디힐|무신사뷰티,카카오톡채널|모바일웹,3000000,916991,177,BEAUTY5HHIWF|BEAUTYORWIXZ|BEAUTYZE1HM3|BEAUTY6LQWLV,N,admin_2,22.09,23.68,212.59,16.45,270.36,104.1,151.71,9.62,661.53,478.04,17.9,1889.26,43.29,808.48,804.7,O,N,0,Y,False,yes,Y,False,O,True
PM-0138,브랜드위크_403m,생일,gift,10000,30000,5000,27/06/2025,2025-07-01,진행중,VIP|VVIP,PRD-01276|PRD-01238|PRD-01869|PRD-01962|PRD-00102|PRD-00165|PRD-00184|PRD-01654|PRD-00566|PRD-00067|PRD-01922|PRD-00028|PRD-00430|PRD-00610|PRD-01883|PRD-01919|PRD-00973|PRD-01666|PRD-00240|PRD-00493|PRD-00220|PRD-01537|PRD-01413|PRD-01017|PRD-01531|PRD-00203|PRD-01208|PRD-01685|PRD-00956|PRD-01561|PRD-01336|PRD-01137|PRD-00850|PRD-00094|PRD-01599|PRD-01535|PRD-00215|PRD-01812|PRD-01291|PRD-01552|PRD-00795|PRD-01811,더마|네일|바디케어|남성,일리윤|아누아|투쿨포스쿨|닥터자르트|미샤,Android앱|iOS앱|PC웹,3000000,2687833,202,BEAUTYNRVBJF|BEAUTYOUHYLU|BEAUTYAXEQBN,N,admin_9,77.14,161.53,415.02,427.13,700.74,129.16,446.12,59.45,217.49,255.97,503.17,833.02,95.97,769.61,77.35,X,N,1,N,True,yes,Y,False,X,False
PM-0139,앵콜특가_40vo,할인율,percent,10,30000,10000,09-30-2024,2024.11.12,종료,VVIP|생일고객,PRD-01558|PRD-01925|PRD-00727|PRD-01401|PRD-01465|PRD-01264|PRD-01539|PRD-00105|PRD-01479|PRD-01040|PRD-00530|PRD-00202|PRD-01192|PRD-01328,더마,넘버즈|아이오페|샤넬|일리윤,PC웹|Android앱,5000000,487330,199,BEAUTYCXZ2EI,N,admin_2,66.5,189.19,449.93,77.21,1475.63,143.21,431.15,202.84,428.27,39.8,82.15,80.92,19.03,168.73,710.71,O,Y,1,N,True,no,Y,True,X,False
PM-0140,더블적립_ov3o,무료배송,fixed,50,50000,50000,08-08-2024,01/10/2024,진행중,VVIP|재구매,PRD-01732|PRD-01303|PRD-00956|PRD-01683|PRD-01073|PRD-00674|PRD-01777|PRD-00747|PRD-01887|PRD-00020|PRD-01288|PRD-00247|PRD-00158|PRD-00422|PRD-01963|PRD-00897|PRD-00698|PRD-00458|PRD-00692|PRD-01086|PRD-00340|PRD-01447|PRD-00245,네일|더마|메이크업|바디케어,코스알엑스|라네즈|VDL,모바일웹|쿠팡,50000000,1459008,193,BEAUTYD76SZN|BEAUTYR821UZ,N,admin_3,53.1,53.29,482.77,38.11,1180.87,375.82,936.67,74.9,20.78,115.29,137.31,1351.11,60.99,611.17,227.13,X,Y,1,N,True,yes,Y,True,X,True
PM-0141,브랜드위크_6nxd,재구매,gift,2000,50000,50000,2025-02-23,20250329,종료,이탈방지,PRD-00968|PRD-01890|PRD-00341|PRD-01144|PRD-01083|PRD-01385,메이크업|클렌징|선케어,파파레시피|이니스프리|라운드랩,모바일웹|카카오톡채널,1000000,446261,197,BEAUTY9TOQW9|BEAUTYAFYH1F,N,admin_16,23.48,56.61,651.25,46.92,240.12,132.15,981.84,655.28,275.43,437.45,107.44,124.5,746.43,682.16,1313.14,X,Y,0,N,True,yes,Y,True,O,True
PM-0142,가을감사_kqjp,적립금,fixed,2000,50000,10000,2025-08-09,2025-08-25,종료,이탈방지,PRD-01071|PRD-01526|PRD-00008|PRD-00966|PRD-00282|PRD-01597|PRD-00959|PRD-01227|PRD-01558|PRD-00116|PRD-01465|PRD-00465|PRD-00230|PRD-01937|PRD-00851|PRD-00217|PRD-00874|PRD-00057|PRD-01132|PRD-01414|PRD-01049|PRD-00228|PRD-01596|PRD-01261|PRD-00963|PRD-01999|PRD-01710|PRD-00317|PRD-00266|PRD-01831|PRD-00416|PRD-01387|PRD-01221,스킨케어|더마|선케어,VDL|올리브영PB,Android앱|iOS앱,500000,2225921,200,BEAUTYD14VE9,N,admin_19,108.29,128.9,227.35,19.13,311.9,133.27,251.37,417.36,155.62,4.2,83.15,270.84,217.57,539.41,1684.54,O,Y,1,Y,True,yes,N,False,O,False
PM-0143,여름특가_8l03,재구매,bogo,25,20000,0,05-10-2025,2025-06-09,종료,신규,PRD-01298|PRD-00787|PRD-00515|PRD-00986|PRD-01005|PRD-01587|PRD-00248|PRD-01097|PRD-00406|PRD-00994|PRD-00694|PRD-01716|PRD-00465|PRD-00083|PRD-00917|PRD-01799|PRD-00859|PRD-01147|PRD-01769|PRD-00218|PRD-01843|PRD-01850|PRD-00015|PRD-00373|PRD-01635|PRD-00588|PRD-01121|PRD-00031|PRD-01380|PRD-01481|PRD-01468|PRD-01125|PRD-00751|PRD-01607|PRD-00721|PRD-00954|PRD-01776|PRD-01988|PRD-01026|PRD-00065|PRD-00348|PRD-01334,스킨케어|남성,에스쁘아|아누아|이니스프리|투쿨포스쿨|아비브,무신사|올리브영온라인,1000000,3629080,191,BEAUTYZQY72W|BEAUTYZ74LAV|BEAUTYNF313F,N,admin_12,39.84,65.71,1266.18,976.25,448.81,1268.97,20.08,64.24,406.0,210.43,140.35,376.7,529.27,683.6,538.13,X,Y,0,N,False,no,Y,True,X,True
PM-0144,1+1_p1bi,증정,fixed,30,30000,100000,2024.08.14,09/10/2024,예정,VVIP|생일고객|전체,PRD-01371|PRD-01778|PRD-00601|PRD-00398|PRD-01636|PRD-01573|PRD-00277|PRD-00437|PRD-01795|PRD-00810|PRD-01975|PRD-00382|PRD-00333|PRD-01988|PRD-01689|PRD-00249|PRD-00801|PRD-01199|PRD-00078|PRD-01617|PRD-00788,남성|바디케어|헤어케어|더마,페리페라|조선미녀|디올,카카오톡채널|PC웹|쿠팡,1000000,690053,225,BEAUTYF0ONJP,Y,admin_3,15.36,3.74,177.71,120.91,123.05,726.05,224.48,886.4,407.7,351.01,318.12,366.39,96.35,660.15,69.46,O,Y,0,Y,False,yes,Y,True,X,False
PM-0145,겨울빅세일_nb8d,첫구매,bogo,20,100000,20000,26/08/2025,17/10/2025,일시중지,생일고객|신규,PRD-01370|PRD-01564|PRD-00784|PRD-01130|PRD-00722|PRD-01735|PRD-00934|PRD-00532|PRD-00816|PRD-01365|PRD-00967|PRD-00041|PRD-00797|PRD-01641|PRD-00907|PRD-01398|PRD-01399|PRD-00731|PRD-00136|PRD-00895|PRD-01270|PRD-01414|PRD-00243|PRD-00504|PRD-01184|PRD-01741|PRD-01873|PRD-01908|PRD-00747|PRD-01428|PRD-01534|PRD-01925|PRD-01798|PRD-01932|PRD-00291|PRD-00184|PRD-00660|PRD-00113|PRD-01507|PRD-00237|PRD-01718|PRD-00833|PRD-01833,바디케어|메이크업|선케어|헤어케어,샤넬|에스티로더,쿠팡|PC웹,3000000,2582155,213,BEAUTY0VGNXB|BEAUTYPJA1WJ|BEAUTY2LD05N,N,admin_9,176.22,272.63,685.97,22.23,789.45,387.43,723.06,451.07,449.37,570.53,319.93,475.45,543.46,1177.39,1626.68,X,N,1,Y,False,yes,N,True,X,True
PM-0146,여름특가_vekm,재구매,gift,5,50000,100000,2025.02.26,20250419,종료,이탈방지|재구매|VVIP,PRD-01687|PRD-00298|PRD-00796|PRD-00149|PRD-00010|PRD-00984|PRD-01901|PRD-00020|PRD-00446|PRD-00405|PRD-00746|PRD-00096|PRD-01928|PRD-01956|PRD-01666|PRD-01329|PRD-01071|PRD-01571|PRD-00529|PRD-01829|PRD-01602|PRD-00321|PRD-00578|PRD-01738,바디케어|스킨케어,클리오|에스티로더,쿠팡|카카오톡채널|무신사,3000000,3696179,185,BEAUTYY08P0F|BEAUTY79KVLS|BEAUTYK83TQL|BEAUTY5RLRDI,N,admin_14,6.69,159.88,18.27,509.22,1326.21,278.28,487.51,846.69,505.97,73.82,272.4,646.54,149.72,765.54,98.16,O,N,1,N,False,yes,N,True,X,True
PM-0147,신상런칭_727z,정액할인,percent,50,20000,5000,2023-07-09,2023-08-18,예정,첫구매,PRD-01440|PRD-01533|PRD-01424|PRD-00231|PRD-01270|PRD-01103|PRD-01773|PRD-00455|PRD-01184|PRD-00281|PRD-00591|PRD-01110|PRD-01752|PRD-00600|PRD-01031|PRD-00136|PRD-00452|PRD-00049,더마|클렌징|남성,조선미녀,iOS앱|Android앱,1000000,887846,220,BEAUTY1POXRT|BEAUTY840982,Y,admin_16,101.36,816.55,392.22,181.77,566.79,1345.16,214.67,196.03,776.94,69.66,25.09,83.78,314.35,1138.76,184.48,O,Y,1,Y,False,no,Y,False,O,True
PM-0148,겨울빅세일_p3dx,무료배송,percent,30,30000,10000,2024-02-04,18/02/2024,종료,VIP|재구매|생일고객,PRD-00618|PRD-01870|PRD-00220|PRD-01513|PRD-00871,바디케어|메이크업|스킨케어|남성,스킨푸드|어반디케이|애경|페리페라,올리브영온라인|모바일웹|카카오톡채널,1000000,116012,213,BEAUTYE2ATN2|BEAUTY8PAJSS|BEAUTYB2KNFT,N,admin_16,0.28,755.87,150.8,641.46,127.84,180.08,43.63,139.31,49.21,13.97,58.17,400.55,1029.08,786.74,1160.15,O,N,1,N,False,no,N,False,X,False
PM-0149,더블적립_coyb,할인율,percent,1000,0,5000,06-23-2023,14/08/2023,예정,VVIP|첫구매|VIP,PRD-01658|PRD-00153|PRD-01668|PRD-00032|PRD-00648|PRD-01758|PRD-00469|PRD-00096|PRD-00302|PRD-00207|PRD-00755|PRD-01867|PRD-00146|PRD-00773|PRD-00976|PRD-01474|PRD-00747|PRD-01564|PRD-01654|PRD-01463|PRD-01127|PRD-00795|PRD-01431|PRD-00596|PRD-00828|PRD-01461|PRD-01627|PRD-00502|PRD-00474|PRD-01368|PRD-01778|PRD-01917|PRD-01259|PRD-01767|PRD-00676|PRD-00477|PRD-00635|PRD-00186|PRD-00192|PRD-00007|PRD-00668|PRD-00035|PRD-01680,더마|향수,어반디케이|토리든|메디힐|이니스프리|맥,올리브영온라인|쿠팡,5000000,3602673,196,BEAUTYC1QKBH,N,admin_19,169.31,31.35,152.97,528.52,1081.61,1399.25,196.33,545.69,198.51,1232.38,237.91,69.78,137.7,549.93,968.63,X,N,0,Y,True,yes,Y,False,O,True
PM-0150,앵콜특가_to6y,할인율,percent,1000,50000,5000,2024.05.13,20240627,종료,신규|VVIP,PRD-01804|PRD-01559|PRD-00566|PRD-01868|PRD-01022|PRD-00862|PRD-00532|PRD-01575|PRD-00319|PRD-01005|PRD-01036|PRD-01680,남성|향수|더마,맥|달바|토니모리|데이지크|닥터자르트,네이버스마트스토어,3000000,1662687,209,BEAUTYFLN4RX|BEAUTYHL1N13,N,admin_15,12.29,3.11,311.96,48.84,210.35,153.32,287.0,822.8,23.07,369.99,2.08,28.4,133.52,1204.26,253.2,O,N,1,Y,True,no,Y,True,O,True
PM-0151,1+1_w778,무료배송,percent,5,10000,0,2023.10.02,22/11/2023,종료,VIP|첫구매,PRD-01613|PRD-00870|PRD-01753|PRD-01965|PRD-00251|PRD-00656|PRD-00968|PRD-00506|PRD-01131|PRD-00691|PRD-00658|PRD-01525|PRD-01567|PRD-01873|PRD-01770|PRD-00228|PRD-00281|PRD-01119|PRD-01578|PRD-00157|PRD-01856|PRD-00920|PRD-01859|PRD-01010|PRD-00675|PRD-01654|PRD-00202|PRD-00275|PRD-00480|PRD-01213|PRD-00763|PRD-01153|PRD-01020|PRD-01038|PRD-00700|PRD-00742|PRD-00532|PRD-00317|PRD-00771|PRD-01750|PRD-01923|PRD-01310,향수,아비브|투쿨포스쿨|무신사뷰티|라네즈,Android앱,3000000,2242688,187,BEAUTY181ACJ|BEAUTYYTKW28|BEAUTYKZGGM0|BEAUTYSNBTI2|BEAUTY3SDYGF,N,admin_11,81.44,85.3,9.06,385.87,22.96,401.05,571.24,654.71,89.49,346.29,376.66,1362.39,34.87,96.7,189.96,X,N,1,N,True,no,Y,False,O,False
PM-0152,블프_7dws,증정,bogo,3000,10000,5000,07-02-2023,20230720,종료,생일고객,PRD-01562|PRD-01376|PRD-01664|PRD-01226|PRD-00946|PRD-00330|PRD-00466,클렌징,바닐라코|라네즈|투쿨포스쿨|롬앤,올리브영온라인|Android앱,10000000,836,189,BEAUTYI4W6OZ|BEAUTYDB2UUI,N,admin_17,66.49,283.31,117.95,76.07,173.25,2347.08,217.04,182.45,182.86,512.95,49.37,145.64,33.24,14.0,2066.19,O,N,0,Y,False,yes,N,False,X,True
PM-0153,앵콜특가_n46k,재구매,bogo,15,10000,0,24/08/2023,20230905,종료,VIP|이탈방지,PRD-00039|PRD-00315|PRD-00606|PRD-01612|PRD-00600|PRD-00892|PRD-01554|PRD-01512|PRD-01726|PRD-00758|PRD-01581|PRD-00574|PRD-00866|PRD-01584|PRD-00948|PRD-00960|PRD-00290|PRD-00076|PRD-00734|PRD-00133|PRD-00905|PRD-00209|PRD-00056|PRD-00944|PRD-00417|PRD-00126|PRD-01694|PRD-01025|PRD-00950,선케어|스킨케어|바디케어,데이지크|투쿨포스쿨|조선미녀|어반디케이,올리브영온라인,500000,11474375,189,BEAUTYYTKW28|BEAUTYXD9CSS|BEAUTYZEWVIY|BEAUTYZQY72W|BEAUTYEFY3ZB,N,admin_15,70.21,160.28,238.75,623.62,146.78,95.53,448.4,1426.26,813.38,417.48,108.7,531.69,2.53,546.95,1181.3,O,Y,0,Y,False,yes,N,True,O,True
PM-0154,블프_yin1,첫구매,fixed,5,30000,10000,03/02/2024,02-06-2024,종료,신규|생일고객,PRD-00741|PRD-00787|PRD-01650|PRD-00540|PRD-01546|PRD-01336|PRD-00985|PRD-01089|PRD-01314|PRD-01542|PRD-00471|PRD-00986,바디케어|선케어|헤어케어,LG생건|아누아|넘버즈|샤넬|맥,Android앱|올리브영온라인,10000000,4047614,201,BEAUTYWLXDSC,N,admin_6,1.07,4.55,1119.48,2.18,1012.36,1418.13,451.79,403.23,53.03,412.27,74.25,2374.7,85.02,823.41,277.42,X,N,0,N,True,no,N,True,X,False
PM-0155,겨울빅세일_cm21,정액할인,gift,15,50000,5000,17/08/2023,2023-09-27,진행중,VVIP|전체|신규,PRD-01481|PRD-00126|PRD-00444|PRD-00201|PRD-00997|PRD-00652|PRD-00629|PRD-00468|PRD-01086|PRD-00033|PRD-01590|PRD-00381|PRD-01820|PRD-00906|PRD-00608|PRD-01683|PRD-00150|PRD-01722|PRD-00618|PRD-01031|PRD-01734|PRD-00665|PRD-01446|PRD-00941|PRD-01376|PRD-00371|PRD-00786|PRD-00103|PRD-00332|PRD-01153|PRD-00354|PRD-00681|PRD-00532|PRD-01579|PRD-01540|PRD-00808|PRD-01404|PRD-01082|PRD-00825|PRD-00303|PRD-01830|PRD-00924|PRD-01137|PRD-01058|PRD-01708|PRD-00615|PRD-00094,더마|향수|선케어|메이크업,클리오|아모레퍼시픽|어반디케이|넘버즈|파파레시피,쿠팡|iOS앱|모바일웹,1000000,1226372,191,BEAUTY37C6QC|BEAUTYIOYKL1|BEAUTY2853UY|BEAUTYASNWYW,N,admin_19,3.84,67.02,200.17,270.56,73.67,1132.37,82.95,82.33,219.62,386.04,100.96,910.08,36.96,49.88,115.77,X,Y,0,N,True,yes,Y,False,O,True
PM-0156,가을감사_4m1b,할인율,bogo,5000,100000,50000,2023-09-09,11-08-2023,종료,신규|첫구매,PRD-00854|PRD-00878|PRD-00514|PRD-00279|PRD-00022|PRD-00913|PRD-01337|PRD-01828|PRD-00773|PRD-01400|PRD-00424|PRD-00295|PRD-00980|PRD-01937|PRD-00139|PRD-01761|PRD-01710|PRD-01447|PRD-00423|PRD-01932|PRD-00693|PRD-00427|PRD-01489|PRD-01124|PRD-01981|PRD-01886|PRD-00822|PRD-00975|PRD-00856|PRD-01417|PRD-00284|PRD-00734|PRD-01237,메이크업|향수,메디힐,카카오톡채널,5000000,9901642,208,BEAUTY2LBM2Q|BEAUTYI3DO70|BEAUTYTAXP0W|BEAUTYF8S2ZG|BEAUTYYME6RP,N,admin_5,8.14,22.99,843.18,233.82,91.69,5.3,1283.45,24.23,187.92,198.65,55.4,759.86,165.37,642.15,70.37,X,N,1,N,False,yes,N,False,X,True
PM-0157,회원감사_04d3,증정,fixed,2000,0,0,20250112,2025-03-08,일시중지,첫구매|전체,PRD-00447|PRD-01830|PRD-01084|PRD-00884|PRD-01479|PRD-01033|PRD-01712|PRD-00974|PRD-01244|PRD-00107|PRD-00833|PRD-01835|PRD-01376,선케어|클렌징,에뛰드|맥|나스|이니스프리|바닐라코,Android앱|모바일웹,1000000,1007189,192,BEAUTYFZZDVG|BEAUTYQ6WW8Y|BEAUTYN1U349|BEAUTYMVIHCW|BEAUTYIQ7ZJ3,N,admin_17,17.66,268.46,138.36,205.26,754.68,55.67,297.98,125.34,445.9,373.45,90.13,124.54,297.08,1076.81,83.16,O,Y,1,Y,True,yes,N,False,X,False
